year,ine_code,name,province_id,autonomous_region_id,population,debt,budget_line_amount,budget_line_amount_per_inhabitant,total_budget,total_budget_per_inhabitant
2015,2038,"Herrera, La",2,8,347,0.0,,,316651.67,912.55
2015,19134,Herrería,19,8,26,0.0,,,56150.0,2159.6
2015,39033,Herrerías,39,6,657,100000.0,,,687723.12,1046.76
2015,5094,Herreros de Suso,5,7,145,0.0,,,139085.0,959.2
2015,10095,Herreruela,10,11,375,177000.0,,,0.0,0.0
2015,45073,Herreruela de Oropesa,45,8,357,177000.0,17500.0,49.02,319217.51,894.17
2015,47073,Herrín de Campos,47,7,129,44000.0,11819.0,91.62,178161.0,1381.1
2015,16098,"Herrumblar, El",16,8,717,150000.0,16900.0,23.57,513570.0,716.27
2015,10096,Hervás,10,11,4194,522000.0,,,0.0,0.0
2015,26074,Hervías,26,17,118,0.0,,,0.0,0.0
2015,19135,Hiendelaencina,19,8,133,5000.0,,,0.0,0.0
2015,10097,Higuera,10,11,114,0.0,,,214373.22,1880.47
2015,23041,Higuera de Calatrava,23,1,649,235000.0,39391.51,60.7,858814.54,1323.29
2015,6064,Higuera de la Serena,6,11,969,640000.0,91574.95,94.5,788825.5,814.05
2015,21038,Higuera de la Sierra,21,1,1327,850000.0,145230.0,109.44,1107044.69,834.24
2015,5095,Higuera de las Dueñas,5,7,302,0.0,9170.9,30.37,375498.0,1243.37
2015,6065,Higuera de Llerena,6,11,352,142000.0,16213.28,46.06,572034.78,1625.1
2015,6066,Higuera de Vargas,6,11,2020,434000.0,67293.39,33.31,1429123.51,707.48
2015,6067,Higuera la Real,6,11,2359,0.0,2000.0,0.85,2422000.0,1026.71
2015,12069,Higueras,12,10,91,0.0,3000.0,32.97,156743.68,1722.45
2015,2039,Higueruela,2,8,1249,0.0,1000.0,0.8,1540800.0,1233.64
2015,46141,Higueruelas,46,10,516,94000.0,5388.66,10.44,809649.13,1569.08
2015,5096,"Hija de Dios, La",5,7,82,0.0,200.0,2.44,130100.0,1586.58
2015,44122,Híjar,44,2,1761,243000.0,,,0.0,0.0
2015,19136,Hijes,19,8,25,0.0,,,94700.0,3788.0
2015,49095,"Hiniesta, La",49,7,333,0.0,,,154196.35,463.05
2015,10098,Hinojal,10,11,417,18000.0,8400.0,20.14,379775.0,910.73
2015,21039,Hinojales,21,1,273,202000.0,55175.16,202.11,441493.19,1617.19
2015,23042,Hinojares,23,1,355,196000.0,36000.0,101.41,554563.95,1562.16
2015,21040,Hinojos,21,1,3862,679000.0,48503.7,12.56,2683128.57,694.75
2015,37160,Hinojosa de Duero,37,7,712,101000.0,,,0.0,0.0
2015,44123,Hinojosa de Jarque,44,2,136,0.0,,,0.0,0.0
2015,45074,Hinojosa de San Vicente,45,8,413,116000.0,15070.0,36.49,432360.0,1046.87
2015,42100,Hinojosa del Campo,42,7,32,0.0,,,126515.75,3953.62
2015,14035,Hinojosa del Duque,14,1,7054,1498000.0,369829.32,52.43,4915778.76,696.89
2015,6068,Hinojosa del Valle,6,11,514,3988000.0,,,0.0,0.0
2015,16099,"Hinojosa, La",16,8,214,37000.0,7200.0,33.64,204200.0,954.21
2015,13048,Hinojosas de Calatrava,13,8,499,0.0,,,576600.0,1155.51
2015,16100,"Hinojosos, Los",16,8,884,0.0,,,697880.0,789.46
2015,31256,Hiriberri/Villanueva de Aezkoa,31,15,119,0.0,,,0.0,0.0
2015,28069,"Hiruela, La",28,13,54,0.0,,,231471.18,4286.51
2015,19138,Hita,19,8,358,0.0,20000.0,55.87,686000.0,1916.2
2015,16101,"Hito, El",16,8,173,27000.0,,,0.0,0.0
2015,10099,Holguera,10,11,692,29000.0,6565.0,9.49,500027.0,722.59
2015,19139,Hombrados,19,8,38,0.0,,,135568.0,3567.58
2015,20036,Hondarribia,20,16,16945,0.0,,,0.0,0.0
2015,3078,Hondón de los Frailes,3,10,1160,46000.0,21654.0,18.67,783904.0,675.78
2015,16102,Honrubia,16,8,1650,0.0,,,940400.0,569.94
2015,40099,Honrubia de la Cuesta,40,7,65,0.0,,,91500.0,1407.69
2015,40100,Hontalbilla,40,7,316,0.0,,,267900.0,847.78
2015,45075,Hontanar,45,8,156,0.0,,,284239.0,1822.05
2015,40101,Hontanares de Eresma,40,7,1301,112000.0,,,0.0,0.0
2015,9159,Hontanas,9,7,67,0.0,,,130480.0,1947.47
2015,16103,Hontanaya,16,8,319,0.0,,,0.0,0.0
2015,9160,Hontangas,9,7,106,0.0,6795.49,64.11,141145.49,1331.55
2015,16104,Hontecillas,16,8,58,0.0,,,133980.0,2310.0
2015,19142,Hontoba,19,8,314,0.0,,,0.0,0.0
2015,34086,Hontoria de Cerrato,34,7,109,0.0,,,123680.0,1134.69
2015,9162,Hontoria de la Cantera,9,7,157,0.0,,,0.0,0.0
2015,9164,Hontoria de Valdearados,9,7,201,0.0,,,192400.0,957.22
2015,9163,Hontoria del Pinar,9,7,707,0.0,17004.23,24.05,736850.23,1042.22
2015,5097,"Horcajada, La",5,7,525,0.0,,,0.0,0.0
2015,28070,Horcajo de la Sierra-Aoslos,28,13,159,24000.0,10000.0,62.89,355800.0,2237.73
2015,5099,Horcajo de las Torres,5,7,556,0.0,,,546040.0,982.08
2015,13049,Horcajo de los Montes,13,8,959,37000.0,2583.67,2.69,732254.39,763.54
2015,37161,Horcajo de Montemayor,37,7,159,58000.0,,,0.0,0.0
2015,16106,Horcajo de Santiago,16,8,3689,1590000.0,426161.39,115.52,3604203.72,977.01
2015,37162,Horcajo Medianero,37,7,218,0.0,,,184423.05,845.98
2015,28071,Horcajuelo de la Sierra,28,13,88,0.0,,,0.0,0.0
2015,19143,Horche,19,8,2544,582000.0,150441.81,59.14,2480008.21,974.85
2015,9166,"Hormazas, Las",9,7,106,0.0,,,212000.0,1999.99
2015,45076,Hormigos,45,8,741,564000.0,46370.0,62.58,586500.5,791.5
2015,26075,Hormilla,26,17,455,0.0,750.0,1.65,655063.0,1439.7
2015,26076,Hormilleja,26,17,150,0.0,250.86,1.67,414712.0,2764.73
2015,6069,Hornachos,6,11,3749,0.0,6600.0,1.76,2413358.73,643.73
2015,14036,Hornachuelos,14,1,4642,1241000.0,153100.0,32.98,6300716.91,1357.32
2015,5100,"Hornillo, El",5,7,317,271000.0,56200.0,177.29,294500.0,929.02
2015,26077,Hornillos de Cameros,26,17,31,0.0,,,166557.33,5372.82
2015,34087,Hornillos de Cerrato,34,7,137,0.0,,,430000.0,3138.68
2015,47074,Hornillos de Eresma,47,7,169,0.0,,,0.0,0.0
2015,9167,Hornillos del Camino,9,7,56,0.0,,,89600.0,1600.0
2015,23043,Hornos,23,1,657,304000.0,,,0.0,0.0
2015,26078,Hornos de Moncalvillo,26,17,91,0.0,,,226800.0,2492.31
2015,9168,"Horra, La",9,7,366,24000.0,,,0.0,0.0
2015,43071,Horta de Sant Joan,43,9,1217,154000.0,48000.0,39.44,1845314.0,1516.29
2015,19145,Hortezuela de Océn,19,8,52,0.0,,,36585.0,703.55
2015,9169,Hortigüela,9,7,103,0.0,,,169000.0,1640.78
2015,24082,Hospital de Órbigo,24,7,995,700000.0,65300.0,65.63,1056900.0,1062.21
2015,8101,"Hospitalet de Llobregat, L'",8,9,252171,107135000.0,22532000.0,89.35,227218000.0,901.04
2015,8162,"Hostalets de Pierola, Els",8,9,2887,2653000.0,,,0.0,0.0
2015,17083,Hostalric,17,9,4005,1117000.0,336805.0,84.1,3545960.0,885.39
2015,2040,Hoya-Gonzalo,2,8,706,0.0,,,843056.0,1194.13
2015,37163,"Hoya, La",37,7,43,0.0,,,54833.0,1275.19
2015,9170,Hoyales de Roa,9,7,211,0.0,,,130069.89,616.44
2015,28072,Hoyo de Manzanares,28,13,7880,138000.0,335316.92,42.55,6944633.56,881.3
2015,5102,"Hoyo de Pinares, El",5,7,2308,1397000.0,205200.0,88.91,2393900.0,1037.22
2015,5101,Hoyocasero,5,7,369,0.0,150.0,0.41,376136.0,1019.34
2015,5103,Hoyorredondo,5,7,77,0.0,,,105693.24,1372.64
2015,10100,Hoyos,10,11,934,144000.0,27032.0,28.94,992810.0,1062.96
2015,5106,Hoyos de Miguel Muñoz,5,7,35,0.0,50.0,1.43,67350.0,1924.29
2015,5104,Hoyos del Collado,5,7,33,0.0,30.0,0.91,41195.0,1248.33
2015,5105,Hoyos del Espino,5,7,364,145000.0,19780.32,54.34,534643.4,1468.8
2015,22122,Hoz de Jaca,22,2,68,0.0,300.0,4.41,188618.0,2773.79
2015,44124,"Hoz de la Vieja, La",44,2,82,0.0,,,142000.0,1731.71
2015,22908,Hoz y Costean,22,2,230,87000.0,5000.0,21.74,279850.0,1216.74
2015,31122,Huarte/Uharte,31,15,6776,7500000.0,,,0.0,0.0
2015,45077,Huecas,45,8,661,0.0,19324.6,29.24,523800.5,792.44
2015,4051,Huécija,4,1,515,206000.0,40460.95,78.56,634380.25,1231.8
2015,10101,Huélaga,10,11,220,0.0,,,174500.0,793.18
2015,18096,Huélago,18,1,430,288000.0,60000.0,139.53,633745.0,1473.81
2015,16107,Huélamo,16,8,106,0.0,50.0,0.47,217880.0,2055.46
2015,23044,Huelma,23,1,6089,101000.0,91920.0,15.1,4078208.0,669.76
2015,21041,Huelva,21,1,146318,220617000.0,23805881.71,162.7,129255493.52,883.39
2015,16108,Huelves,16,8,53,0.0,,,0.0,0.0
2015,18097,Huéneja,18,1,1168,0.0,,,1258115.67,1077.14
2015,4052,Huércal de Almería,4,1,16823,0.0,,,9300390.0,552.84
2015,4053,Huércal-Overa,4,1,18530,6963000.0,1339685.42,72.3,11759158.43,634.61
2015,26079,Huércanos,26,17,852,193000.0,32995.0,38.73,854900.0,1003.42
2015,19146,"Huerce, La",19,8,39,0.0,,,0.0,0.0
2015,16109,Huérguina,16,8,56,0.0,,,0.0,0.0
2015,9172,Huérmeces,9,7,131,0.0,,,480000.0,3664.13
2015,19147,Huérmeces del Cerro,19,8,43,108000.0,,,0.0,0.0
2015,37164,Huerta,37,7,306,0.0,1554.79,5.08,333022.44,1088.3
2015,9173,Huerta de Arriba,9,7,128,0.0,,,0.0,0.0
2015,16110,Huerta de la Obispalía,16,8,133,0.0,,,0.0,0.0
2015,9174,Huerta de Rey,9,7,1007,0.0,13250.0,13.16,950000.0,943.39
2015,45078,Huerta de Valdecarábanos,45,8,1798,0.0,4687.0,2.61,1055000.0,586.77
2015,16111,Huerta del Marquesado,16,8,210,0.0,500.0,2.38,429500.0,2045.24
2015,19148,Huertahernando,19,8,60,0.0,,,0.0,0.0
2015,22124,Huerto,22,2,238,5000.0,15532.06,65.26,487733.6,2049.3
2015,40103,"Huertos, Los",40,7,181,0.0,,,242000.0,1337.02
2015,23045,Huesa,23,1,2584,1412000.0,323341.05,125.13,1828046.97,707.44
2015,44125,Huesa del Común,44,2,73,31000.0,,,0.0,0.0
2015,22125,Huesca,22,2,52239,22395000.0,3258706.83,62.38,47998697.32,918.82
2015,18098,Huéscar,18,1,7677,1482000.0,,,5945742.82,774.49
2015,16112,Huete,16,8,1862,2032000.0,240801.45,129.32,2394034.57,1285.74
2015,18099,Huétor de Santillán,18,1,1872,615000.0,133668.61,71.4,1445887.73,772.37
2015,18100,Huétor Tájar,18,1,10147,1936000.0,630850.09,62.17,8513352.51,839.0
2015,18101,Huétor Vega,18,1,11849,0.0,346601.5,29.25,7043045.0,594.4
2015,19150,Hueva,19,8,140,49000.0,5352.92,38.24,129359.76,924.01
2015,41051,Huévar del Aljarafe,41,1,2791,2444000.0,,,0.0,0.0
2015,9175,Humada,9,7,130,0.0,,,87942.69,676.49
2015,19151,Humanes,19,8,1485,267000.0,46750.0,31.48,1338866.0,901.6
2015,28073,Humanes de Madrid,28,13,19413,21383000.0,2860000.0,147.32,18638613.76,960.11
2015,29059,Humilladero,29,1,3364,1763000.0,194131.48,57.71,3325614.78,988.59
2015,9176,Hurones,9,7,73,0.0,,,56000.0,767.12
2015,5107,Hurtumpascual,5,7,62,0.0,,,69984.0,1128.78
2015,34088,Husillos,34,7,290,0.0,,,294600.0,1015.86
2015,10102,Ibahernando,10,11,554,587000.0,30567.0,55.18,669758.61,1208.96
2015,31124,Ibargoiti,31,15,249,0.0,,,0.0,0.0
2015,20042,Ibarra,20,16,4278,1948000.0,,,0.0,0.0
2015,48048,Ibarrangelu,48,16,640,0.0,,,0.0,0.0
2015,50125,Ibdes,50,2,455,92000.0,26600.0,58.46,551500.0,1212.09
2015,9177,Ibeas de Juarros,9,7,1400,60000.0,38141.6,27.24,874600.0,624.71
2015,3079,Ibi,3,10,23321,7229000.0,859426.25,36.85,18976609.05,813.71
2015,33028,Ibias,33,3,1473,0.0,,,1742592.59,1183.02
2015,22126,Ibieca,22,2,110,0.0,,,151236.0,1374.88
2015,9178,Ibrillos,9,7,55,0.0,,,67000.0,1218.18
2015,23046,Ibros,23,1,2973,80000.0,28341.72,9.53,2691862.67,905.44
2015,38022,Icod de los Vinos,38,5,22659,11269000.0,1271901.74,56.13,16022888.15,707.13
2015,20043,Idiazabal,20,16,2308,709000.0,,,0.0,0.0
2015,31259,Igantzi,31,15,618,242000.0,,,0.0,0.0
2015,26080,Igea,26,17,612,0.0,,,985268.0,1609.91
2015,9179,Iglesiarrubia,9,7,44,0.0,,,55160.0,1253.64
2015,9180,Iglesias,9,7,140,0.0,,,110000.0,785.72
2015,44126,"Iglesuela del Cid, La",44,2,432,248000.0,,,0.0,0.0
2015,45079,"Iglesuela, La",45,8,430,0.0,,,401888.64,934.63
2015,48094,Igorre,48,16,4241,791000.0,,,0.0,0.0
2015,22127,Igriés,22,2,692,0.0,300.0,0.43,375840.0,543.12
2015,8102,Igualada,8,9,38751,43649000.0,6739495.02,173.92,46457008.2,1198.87
2015,29060,Igualeja,29,1,816,0.0,5797.92,7.11,956048.17,1171.64
2015,24083,Igüeña,24,7,1262,39000.0,24460.0,19.38,1121350.0,888.55
2015,31125,Igúzquiza,31,15,332,0.0,,,0.0,0.0
2015,20044,Ikaztegieta,20,16,486,375000.0,,,0.0,0.0
2015,22128,Ilche,22,2,208,0.0,1877.87,9.03,241235.66,1159.79
2015,36901,"Illa de Arousa, A",36,12,4956,135000.0,95258.78,19.22,2889374.31,583.0
2015,45080,Illán de Vacas,45,8,6,0.0,,,0.0,0.0
2015,19152,Illana,19,8,775,110000.0,,,0.0,0.0
2015,33029,Illano,33,3,389,0.0,,,511327.16,1314.47
2015,4054,Illar,4,1,380,251000.0,51000.0,134.21,500000.0,1315.79
2015,33030,Illas,33,3,1030,0.0,18650.43,18.11,700000.0,679.62
2015,45081,Illescas,45,8,25964,4960000.0,,,0.0,0.0
2015,18102,Illora,18,1,10423,8440000.0,150000.0,14.39,6316222.0,605.99
2015,50126,Illueca,50,2,3139,996000.0,465026.48,148.14,2093931.0,667.06
2015,31126,Imotz,31,15,432,308000.0,,,0.0,0.0
2015,7027,Inca,7,4,30651,11532000.0,2571758.97,83.9,23890931.04,779.44
2015,27024,"Incio, O",27,12,1777,142000.0,,,0.0,0.0
2015,35011,Ingenio,35,5,30258,1412000.0,4216903.74,139.36,24673851.95,815.44
2015,16113,Iniesta,16,8,4382,338000.0,144745.46,33.03,4477081.74,1021.69
2015,19153,Iniéstola,19,8,24,0.0,,,0.0,0.0
2015,4055,Instinción,4,1,458,0.0,,,623300.0,1360.91
2015,19154,"Inviernas, Las",19,8,66,0.0,,,72500.0,1098.48
2015,31127,Irañeta,31,15,172,207000.0,,,0.0,0.0
2015,32035,"Irixo, O",32,12,1600,0.0,,,0.0,0.0
2015,15039,Irixoa,15,12,1389,0.0,,,1492320.0,1074.38
2015,23047,"Iruela, La",23,1,1999,1175000.0,,,0.0,0.0
2015,37165,Iruelos,37,7,39,0.0,,,48045.0,1231.92
2015,19155,Irueste,19,8,65,0.0,,,70102.18,1078.5
2015,20045,Irun,20,16,61481,27290000.0,,,0.0,0.0
2015,1901,Iruña Oka/Iruña de Oca,1,16,3172,0.0,,,0.0,0.0
2015,20046,Irura,20,16,1690,0.0,,,0.0,0.0
2015,1027,Iruraiz-Gauna,1,16,509,0.0,,,0.0,0.0
2015,31904,Irurtzun,31,15,2194,0.0,,,0.0,0.0
2015,31128,Isaba/Izaba,31,15,473,365000.0,,,0.0,0.0
2015,22129,Isábena,22,2,276,84000.0,35837.83,129.85,463713.0,1680.12
2015,9181,Isar,9,7,331,0.0,,,263620.0,796.44
2015,47075,Íscar,47,7,6536,361000.0,320853.0,49.09,4200000.0,642.59
2015,21042,Isla Cristina,21,1,21193,22254000.0,2701964.0,127.49,17077223.0,805.8
2015,41902,Isla Mayor,41,1,5938,1737000.0,405144.35,68.23,3396549.44,571.99
2015,25115,Isona i Conca Dellà,25,9,1064,124000.0,36526.34,34.33,1111969.99,1045.1
2015,17084,Isòvol,17,9,281,348000.0,31000.0,110.32,710789.0,2529.49
2015,48049,Ispaster,48,16,702,275000.0,,,0.0,0.0
2015,29061,Istán,29,1,1388,564000.0,,,0.0,0.0
2015,50128,Isuerre,50,2,35,27000.0,,,207504.0,5928.69
2015,34089,Itero de la Vega,34,7,179,0.0,,,0.0,0.0
2015,9182,Itero del Castillo,9,7,84,0.0,,,100000.0,1190.47
2015,18103,Itrabo,18,1,1018,0.0,,,756941.6,743.56
2015,20047,Itsasondo,20,16,675,33000.0,,,0.0,0.0
2015,37166,Ituero de Azaba,37,7,232,0.0,3000.0,12.93,189300.0,815.94
2015,40104,Ituero y Lama,40,7,375,0.0,,,788880.55,2103.69
2015,31129,Ituren,31,15,515,85000.0,,,0.0,0.0
2015,31130,Iturmendi,31,15,388,241000.0,,,0.0,0.0
2015,48910,Iurreta,48,16,3753,1114000.0,,,0.0,0.0
2015,25113,Ivars d'Urgell,25,9,1591,416000.0,107331.35,67.46,1566345.0,984.51
2015,25112,Ivars de Noguera,25,9,346,16000.0,29575.0,85.48,415697.21,1201.44
2015,25114,Ivorra,25,9,106,70000.0,15423.9,145.51,225645.24,2128.73
2015,31131,Iza/Itza,31,15,1171,718000.0,69000.0,58.92,900000.0,768.56
2015,31132,Izagaondoa,31,15,177,0.0,,,0.0,0.0
2015,24084,Izagre,24,7,184,0.0,,,94600.0,514.13
2015,31133,Izalzu/Itzaltzu,31,15,51,0.0,,,0.0,0.0
2015,14037,Iznájar,14,1,4556,157000.0,47320.72,10.39,5734041.36,1258.58
2015,18105,Iznalloz,18,1,6016,5094000.0,415538.41,69.07,3912694.5,650.37
2015,29062,Iznate,29,1,899,230000.0,43878.18,48.81,948260.95,1054.79
2015,23048,Iznatoraf,23,1,1016,471000.0,153660.51,151.24,874900.73,861.12
2015,48050,Izurtza,48,16,254,0.0,,,0.0,0.0
2015,44127,Jabaloyas,44,2,77,0.0,,,79060.0,1026.76
2015,23049,Jabalquinto,23,1,2201,465000.0,132100.0,60.02,1806579.0,820.81
2015,21043,Jabugo,21,1,2267,249000.0,76200.0,33.61,1915793.7,845.07
2015,22130,Jaca,22,2,13088,5845000.0,1708102.0,130.51,19920424.0,1522.03
2015,3080,Jacarilla,3,10,1930,163000.0,76553.44,39.66,1169833.91,606.12
2015,19156,Jadraque,19,8,1504,496000.0,45000.0,29.92,1269365.0,843.99
2015,23050,Jaén,23,1,115395,403094000.0,32038153.78,277.64,170107009.22,1474.13
2015,17085,Jafre,17,9,387,144000.0,30400.0,78.55,414300.0,1070.53
2015,46142,Jalance,46,10,914,0.0,,,2604837.84,2849.93
2015,26081,Jalón de Cameros,26,17,18,11000.0,3300.0,183.33,437200.0,24288.88
2015,49096,Jambrina,49,7,179,0.0,,,105460.0,589.16
2015,23051,Jamilena,23,1,3404,6010000.0,,,0.0,0.0
2015,12070,"Jana, la",12,10,714,466000.0,,,0.0,0.0
2015,50129,Jaraba,50,2,324,344000.0,55400.0,170.99,493000.0,1521.61
2015,46144,Jarafuel,46,10,808,0.0,,,1880000.0,2326.73
2015,10103,Jaraicejo,10,11,510,0.0,500.0,0.98,972000.0,1905.89
2015,10104,Jaraíz de la Vera,10,11,6481,1268000.0,225611.82,34.81,4342844.73,670.09
2015,9183,Jaramillo de la Fuente,9,7,52,0.0,,,140000.0,2692.31
2015,9184,Jaramillo Quemado,9,7,5,0.0,,,111400.0,22280.0
2015,10105,Jarandilla de la Vera,10,11,2955,466000.0,95467.57,32.31,1945036.07,658.22
2015,10106,Jarilla,10,11,146,0.0,,,122962.88,842.21
2015,50130,Jarque,50,2,473,42000.0,11000.0,23.26,487400.0,1030.45
2015,44128,Jarque de la Val,44,2,78,0.0,,,0.0,0.0
2015,22131,Jasa,22,2,104,0.0,1000.0,9.62,179329.88,1724.33
2015,44129,Jatiel,44,2,48,4000.0,,,63232.0,1317.33
2015,50131,Jaulín,50,2,260,32000.0,16900.0,65.0,281097.0,1081.14
2015,31134,Jaurrieta,31,15,202,0.0,,,0.0,0.0
2015,3082,Jávea/Xàbia,3,10,27681,22228000.0,4403980.98,159.1,36704862.41,1326.0
2015,31135,Javier,31,15,103,0.0,,,0.0,0.0
2015,18107,Jayena,18,1,1178,207000.0,19106.92,16.22,902683.62,766.28
2015,11020,Jerez de la Frontera,11,1,212876,515729000.0,23906602.71,112.3,181307688.3,851.7
2015,6070,Jerez de los Caballeros,6,11,9615,2289000.0,600000.0,62.4,6651200.87,691.76
2015,18108,Jerez del Marquesado,18,1,1021,276000.0,25500.0,24.98,891524.35,873.2
2015,12071,Jérica,12,10,1599,0.0,,,1465000.0,916.2
2015,10107,Jerte,10,11,1282,76000.0,2521.4,1.97,725026.43,565.55
2015,18109,Jete,18,1,908,0.0,,,779189.84,858.14
2015,3083,Jijona/Xixona,3,10,7205,0.0,580263.57,80.54,7763907.25,1077.57
2015,23052,Jimena,23,1,1344,1263000.0,123362.8,91.79,1957132.51,1456.2
2015,11021,Jimena de la Frontera,11,1,9772,3880000.0,266705.0,27.29,5170025.71,529.07
2015,29063,Jimera de Líbar,29,1,415,0.0,,,524285.68,1263.34
2015,19157,Jirueque,19,8,68,19000.0,,,93000.0,1367.64
2015,24086,Joarilla de las Matas,24,7,318,0.0,,,151750.44,477.19
2015,23053,Jódar,23,1,12022,5451000.0,,,0.0,0.0
2015,17086,"Jonquera, La",17,9,3220,676000.0,177306.0,55.06,6091310.55,1891.71
2015,8103,Jorba,8,9,838,30000.0,45296.78,54.05,894948.75,1067.96
2015,44130,Jorcas,44,2,41,0.0,,,0.0,0.0
2015,2041,Jorquera,2,8,400,745000.0,128573.0,321.43,460550.0,1151.39
2015,44131,Josa,44,2,36,0.0,,,100000.0,2777.77
2015,25910,Josa i Tuixén,25,9,129,0.0,1348.68,10.45,382045.33,2961.58
2015,50132,"Joyosa, La",50,2,1042,0.0,,,926868.38,889.51
2015,40105,Juarros de Riomoros,40,7,59,0.0,,,108000.0,1830.51
2015,40106,Juarros de Voltoya,40,7,238,0.0,3685.86,15.49,246010.63,1033.67
2015,29064,Jubrique,29,1,638,0.0,4000.0,6.27,510515.62,800.18
2015,17087,Juià,17,9,338,0.0,,,390000.0,1153.85
2015,30022,Jumilla,30,14,25484,5273000.0,1357693.26,53.28,20844001.95,817.93
2015,18111,Jun,18,1,3620,1507000.0,123256.0,34.05,2744556.0,758.17
2015,5108,Junciana,5,7,53,0.0,,,0.0,0.0
2015,25118,Juncosa,25,9,421,0.0,4877.0,11.58,543000.0,1289.77
2015,25119,Juneda,25,9,3384,400000.0,140260.0,41.45,2962665.0,875.49
2015,9189,Junta de Traslaloma,9,7,136,0.0,,,173000.0,1272.06
2015,9190,Junta de Villalba de Losa,9,7,89,7000.0,,,0.0,0.0
2015,9191,Jurisdicción de Lara,9,7,47,0.0,,,0.0,0.0
2015,9192,Jurisdicción de San Zadornil,9,7,51,0.0,,,307500.0,6029.41
2015,31136,Juslapeña,31,15,553,0.0,,,0.0,0.0
2015,49097,Justel,49,7,99,0.0,,,138130.0,1395.25
2015,18112,Juviles,18,1,153,0.0,,,247457.84,1617.37
2015,37167,Juzbado,37,7,166,0.0,10500.0,63.25,384201.0,2314.46
2015,29065,Júzcar,29,1,238,85000.0,36983.04,155.39,754735.28,3171.16
2015,48022,Karrantza Harana/Valle de Carranza,48,16,2749,1166000.0,,,0.0,0.0
2015,48907,Kortezubi,48,16,467,0.0,,,0.0,0.0
2015,1019,Kripan,1,16,182,241000.0,,,0.0,0.0
2015,1020,Kuartango,1,16,362,0.0,,,0.0,0.0
2015,40107,Labajos,40,7,145,65000.0,13900.0,95.86,199140.0,1373.38
2015,1028,Labastida/Bastida,1,16,1471,1073000.0,,,0.0,0.0
2015,13050,"Labores, Las",13,8,617,0.0,,,697396.0,1130.3
2015,22133,Labuerda,22,2,167,190000.0,,,0.0,0.0
2015,18115,Láchar,18,1,3263,3116000.0,231543.25,70.96,2236985.61,685.56
2015,10108,Ladrillar,10,11,222,20000.0,8000.0,36.04,232630.0,1047.89
2015,45082,Lagartera,45,8,1503,274000.0,49939.68,33.23,964475.53,641.7
2015,34091,Lagartos,34,7,137,0.0,,,0.0,0.0
2015,50133,Lagata,50,2,124,0.0,,,0.0,0.0
2015,1030,Lagrán,1,16,163,0.0,,,0.0,0.0
2015,1031,Laguardia,1,16,1520,176000.0,,,0.0,0.0
2015,44132,Lagueruela,44,2,81,0.0,,,69070.0,852.71
2015,24087,Laguna Dalga,24,7,703,0.0,,,294500.0,418.91
2015,26082,Laguna de Cameros,26,17,128,199000.0,27500.0,214.84,467550.0,3652.73
2015,40108,Laguna de Contreras,40,7,124,0.0,,,109950.0,886.69
2015,47076,Laguna de Duero,47,7,22601,3729000.0,322012.0,14.25,14279686.88,631.82
2015,24088,Laguna de Negrillos,24,7,1098,130000.0,58000.0,52.82,750000.0,683.06
2015,16115,Laguna del Marquesado,16,8,48,0.0,7000.0,145.83,127000.0,2645.83
2015,16116,Lagunaseca,16,8,94,0.0,,,71600.0,761.7
2015,37168,Lagunilla,37,7,507,263000.0,,,0.0,0.0
2015,26083,Lagunilla del Jubera,26,17,327,0.0,,,607000.0,1856.27
2015,23040,Lahiguera,23,1,1783,461000.0,115077.0,64.54,1630631.3,914.54
2015,31138,Lakuntza,31,15,1257,530000.0,,,0.0,0.0
2015,36024,Lalín,36,12,20005,4266000.0,1249537.88,62.46,13380428.19,668.85
2015,22135,Laluenga,22,2,213,0.0,17000.0,79.81,365044.0,1713.82
2015,22136,Lalueza,22,2,997,244000.0,37761.0,37.87,911640.0,914.38
2015,36025,"Lama, A",36,12,2670,189000.0,40608.3,15.21,1384073.34,518.38
2015,39034,Lamasón,39,6,302,0.0,,,475882.6,1575.78
2015,31139,Lana,31,15,176,0.0,,,0.0,0.0
2015,22137,Lanaja,22,2,1268,0.0,7450.0,5.88,1040523.6,820.6
2015,27026,Láncara,27,12,2764,201000.0,15500.0,5.61,1652831.0,597.99
2015,1032,Lanciego/Lantziego,1,16,679,327000.0,,,0.0,0.0
2015,16117,Landete,16,8,1310,194000.0,270000.0,206.11,1230000.0,938.94
2015,48051,Lanestosa,48,16,271,0.0,,,0.0,0.0
2015,5109,Langa,5,7,520,63000.0,13000.0,25.0,300612.0,578.09
2015,42103,Langa de Duero,42,7,756,431000.0,75631.76,100.04,708182.46,936.75
2015,50134,Langa del Castillo,50,2,137,0.0,,,328101.38,2394.91
2015,47077,Langayo,47,7,268,0.0,5807.39,21.67,197517.68,737.0
2015,33031,Langreo,33,3,41738,6961000.0,,,0.0,0.0
2015,40109,Languilla,40,7,85,0.0,,,0.0,0.0
2015,18116,Lanjarón,18,1,3715,3615000.0,308734.65,83.1,3816561.19,1027.34
2015,34092,Lantadilla,34,7,331,0.0,,,0.0,0.0
2015,1902,Lantarón,1,16,893,0.0,,,0.0,0.0
2015,18117,Lanteira,18,1,546,126000.0,20467.48,37.49,630220.0,1154.25
2015,41052,Lantejuela,41,1,3873,1395000.0,235737.99,60.87,2159002.18,557.46
2015,31140,Lantz,31,15,151,0.0,,,0.0,0.0
